Square_Footage,Price
124.32,4878.58
70.11,3078.07
237.31,8890.35
196.12,7217.72
75.77,3176.15
104.3,4133.61
208.13,7895.79
183.05,7009.82
198.47,7578.4
127.06,4835.46
187.62,6988.46
115.03,4637.41
76.48,3117.56
169.19,6269.47
244.72,9118.57
98.33,3886.91
131.41,5278.44
178.28,6769.43
149.13,5735.62
215.55,8007.47
197.58,7574.5
42.83,2034.74
249.65,9196.99
195.53,7264.09
220.06,8194.71
173.26,6466.46
218.38,8246.28
54.72,2234.51
106.5,4213.63
222.81,8359.45
74.36,3136.96
47.21,2080.74
203.39,7684.54
213.81,7894.64
65.78,2800.18
217.96,8193.65
181.09,6884.4
144.42,5487.13
212.66,8062.68
122.23,4786.89
72.68,3118.05
92.67,3896.28
141.14,5551.51
146.89,5753.26
207.23,7772.24
204.1,7722.81
157.9,6047.88
201.77,7441.12
72.19,3056.93
41.01,1961.13
222.2,8335.35
46.62,2118.97
84.27,3373.36
182.97,6969.61
120.08,4571.42
222.79,8443.5
95.56,3821.3
32.61,1665.96
96.14,3920.9
157.18,6060.25
112.71,4303.83
147.67,5750.93
222.85,8330.12
230.75,8512.61
88.51,3523.03
131.67,5075.08
150.81,5648.53
238.8,9030.39
249.7,9387.97
81.79,3407.81
189.94,7125.41
113.17,4441.13
31.78,1688.24
32.04,1797.03
131.32,5039.32
137.43,5198.42
34.97,1878.55
181.12,6660.63
94.68,3712.97
153.18,5836.49
96.2,3711.03
66.77,2948.15
119.58,4770.93
81.1,3281.03
147.66,5795.93
73.74,3225.91
141.85,5453.41
64.62,2716.75
177.61,6942.47
195.87,7427.44
54.29,2425.67
132.92,5288.43
45.59,2125.91
161.6,6105.44
88.17,3593.93
146.08,5716.57
143.84,5335.23
233.36,8638.73
150.8,5916.25
158.26,5987.9
118.36,4797.34
238.8,8999.39
200.98,7527.78
92.79,3690.77
215.73,8021.68
125.13,5145.91
212.31,8118.18
211.04,7898.78
71.55,2943.49
184.25,6960.49
93.94,3812.33
95.45,3716.36
95.2,3839.88
189.63,7269.12
80.56,3139.72
30.2,1639.63
187.35,7194.8
67.66,2812.07
52.99,2523.93
82.25,3309.84
113.58,4519.34
134.7,5183.8
39.81,1862.49
243.53,8961.68
187.53,7133.54
101.1,4123.47
100.11,3997.53
128.68,4867.78
167.77,6412.4
62.2,2719.27
71.56,2983.09
219.08,8354.37
86.38,3366.77
113.64,4255.77
221.68,8185.71
175.89,6727.28
105.18,4075.6
180.41,6716.39
34.33,1796.66
191.84,7260.7
137.14,5337.73
208.9,7889.65
240.02,8858.19
233.67,8640.67
230.04,8632.32
142.68,5359.22
109.23,4108.82
132.31,5087.44
181.78,6955.29
224.48,8382.34
75.54,3229.52
232.0,8418.46
209.34,7858.44
245.35,9152.58
223.66,8192.86
91.59,3791.72
53.31,2354.71
54.69,2721.39
94.07,3574.7
165.12,6416.13
206.95,7703.85
227.84,8312.51
167.23,6300.21
31.24,1621.11
70.99,3088.39
51.94,2490.09
109.93,4489.79
140.3,5313.86
39.55,1997.17
106.67,4272.41
69.42,2864.22
172.36,6511.25
132.14,5053.91
138.97,5367.66
124.09,4770.26
240.32,8808.55
77.24,3251.37
143.67,5591.19
191.92,7198.57
152.51,5974.47
234.38,8677.42
113.15,4430.08
132.01,5186.35
49.47,2218.38
163.98,6247.77
93.41,3517.19
65.27,2786.05
149.8,5560.17
147.11,5526.69
46.69,2000.68
183.61,6822.0
167.23,6298.16
71.58,2956.78
133.28,5231.08
188.47,7118.73
146.48,5436.55
117.01,4603.6
100.91,4063.83
164.29,6217.18
236.6,8775.05
177.78,6741.47
46.44,2202.0
131.35,4939.79
225.98,8384.91
50.78,2428.19
247.55,9306.01
238.8,8942.93
47.22,2206.4
235.35,8902.75
109.89,4537.91
215.84,8041.35
122.04,4674.61
126.99,4917.56
169.53,6743.34
200.39,7356.54
37.43,1763.12
160.49,5976.03
71.08,3000.32
106.11,4093.54
106.55,4218.48
133.19,4966.76
103.51,4184.61
53.62,2498.92
62.04,2632.95
37.36,1793.96
133.45,5154.58
239.98,8917.34
55.45,2436.88
238.18,8913.05
191.34,7320.19
170.25,6377.33
171.96,6487.71
211.88,8005.96
53.52,2231.12
141.05,5239.54
183.36,6940.23
159.1,6118.15
213.21,7890.17
45.9,2048.63
181.95,6792.38
147.49,5575.32
113.42,4538.89
104.86,4052.07
166.58,6303.86
226.02,8320.13
139.16,5225.03
211.44,7987.39
118.47,4594.62
52.53,2357.28
43.53,1872.79
41.29,1871.08
113.63,4552.76
104.19,4405.46
187.95,6880.49
193.42,7249.61
41.19,1982.8
78.65,3191.04
90.34,3746.77
150.47,5679.94
61.79,2678.15
59.47,2529.14
237.63,8939.12
206.92,7674.73
69.74,2905.86
119.44,4775.14
108.24,4185.49
204.02,7647.61
142.25,5296.39
58.13,2425.65
192.58,7278.45
117.32,4506.97
87.84,3520.06
112.61,4490.65
139.51,5324.81
105.49,4274.27
83.22,3434.24
117.67,4662.03
34.22,1821.73
199.95,7530.22
67.61,3020.16
39.66,1979.19
173.81,6531.13
200.27,7638.62
209.04,7842.87
138.57,5310.55
75.18,3159.17
192.19,7337.89
183.94,6983.3
84.18,3628.52
228.75,8614.89
52.96,2405.98
246.19,9014.09
219.25,8155.93
181.34,6853.99
236.52,8848.04
188.91,7175.53
71.9,3033.47
127.27,4966.64
45.73,2172.62
115.72,4464.5
193.15,7429.89
115.02,4320.9
102.66,4238.81
160.98,6129.72
221.88,8366.23
40.47,1952.77
114.8,4552.73
64.81,2823.88
182.98,6985.13
53.26,2331.2
176.26,6772.5
92.96,3645.15
73.76,3081.13
236.0,8843.51
34.08,1792.14
126.31,4966.96
34.76,1677.19
136.39,5363.34
140.23,5341.13
100.77,4201.94
59.08,2559.18
112.81,4294.22
177.9,6606.96
202.13,7578.81
146.77,5650.76
159.76,6288.69
74.14,2990.9
93.21,3766.39
65.62,2690.65
84.84,3420.31
79.48,3450.03
144.28,5436.12
153.79,5941.41
237.89,8865.39
73.03,3053.48
171.17,6542.85
209.8,7726.89
153.25,6029.49
86.1,3706.01
87.76,3576.35
38.64,2094.56
97.2,3862.02
193.81,7323.49
40.45,2059.08
78.24,3192.67
185.37,6849.84
202.18,7415.25
130.17,5262.03
183.58,6872.27
115.35,4518.66
65.18,2670.06
117.59,4710.59
157.59,5937.6
238.57,8800.88
45.13,2109.33
141.63,5350.53
102.36,4064.82
141.83,5604.22
35.27,1777.44
98.87,3973.35
210.37,7884.47
151.87,5776.44
129.13,5219.1
92.82,3667.33
95.57,3866.02
114.28,4511.38
213.83,8084.77
242.79,9107.86
126.5,4924.44
116.54,4607.88
216.24,8101.29
123.92,4609.96
151.44,5641.64
80.81,3267.74
193.57,7218.81
147.04,5526.38
207.99,7854.52
201.76,7561.85
77.3,3184.07
187.44,6934.78
206.01,7705.96
106.14,3952.36
67.97,2862.79
30.58,1576.59
129.2,5046.15
107.54,4107.32
152.08,5845.29
71.37,2893.77
219.13,8088.18
86.71,3606.51
79.81,3494.92
135.76,5256.63
139.75,5309.44
77.32,3225.02
89.81,3737.23
67.34,2918.83
188.06,7356.45
199.42,7408.15
131.71,5135.15
187.1,7203.36
191.91,7365.32
60.42,2419.71
242.56,8989.24
210.63,8020.4
74.99,3413.59
70.96,3053.85
57.65,2480.8
60.44,2514.59
194.6,7532.72
133.32,5239.21
202.25,7493.79
194.18,7275.85
163.01,6236.54
181.0,6889.4
34.04,1601.38
98.59,3889.27
170.32,6295.94
32.06,1725.93
37.25,1769.76
217.42,8156.17
180.49,6959.22
88.38,3615.33
181.35,6836.02
204.34,7671.31
97.49,3918.64
37.93,1952.1
235.21,8763.48
105.94,4153.44
53.43,2474.69
138.21,5460.35
199.06,7333.37
78.76,3409.96
89.29,3661.54
83.4,3447.23
248.17,9286.54
73.43,3013.31
156.61,6076.92
233.56,8636.86
62.32,2533.61
243.59,8925.8
238.44,8902.28
224.61,8266.66
77.2,3363.09
169.49,6551.15
197.4,7542.21
246.93,9154.89
69.69,2965.05
198.53,7329.03
104.54,4258.35
68.64,2940.31
122.7,4851.33
204.64,7831.37
132.27,5068.75
148.26,5676.31
248.94,9245.39
117.8,4529.6
165.39,6269.83
110.35,4411.68
116.41,4541.91
183.04,7037.33
236.34,8620.64
149.32,5838.44
199.05,7532.8
49.63,2180.01
76.45,3083.48
140.47,5208.39
34.4,1624.57
85.63,3601.7
143.83,5528.38
33.29,1781.5
88.2,3525.02
143.09,5578.75
156.09,5891.5
233.67,8581.73
171.98,6508.45
121.24,4676.97
234.68,8559.42
202.67,7575.37
74.0,3100.71
58.79,2684.32
178.68,6847.43
153.17,5983.09
203.73,7702.52
192.54,7272.06
167.55,6241.23
247.0,9160.13
147.39,5718.32
54.88,2566.66
212.22,7996.34
85.41,3613.31
201.01,7432.03
240.56,8887.08
183.3,6958.26
161.13,6255.53
131.28,5080.45
110.17,4347.71
107.66,4336.85
170.0,6337.48
195.28,7495.54
179.27,6686.67
73.65,2885.9
138.68,5354.71
204.16,7815.47
134.65,5271.57
148.06,5757.11
199.65,7491.89
175.48,6626.51
120.06,4547.46
226.99,8218.74
65.76,2821.39
249.01,9346.73
56.15,2499.58
33.29,1727.47
225.8,8561.52
83.89,3469.02
190.53,7156.42
208.42,7712.97
218.98,8366.42
248.15,9237.93
94.69,3719.75
186.25,6901.76
55.39,2563.89
119.5,4578.69
216.55,8264.77
110.88,4105.32
160.04,6243.69
140.83,5477.74
172.11,6535.69
244.04,9023.74
42.26,2168.24
156.27,6040.21
219.87,8105.0
135.9,5084.76
47.28,2172.39
153.32,5866.05
103.06,3954.98
64.09,2737.51
216.79,8030.17
144.75,5567.25
235.32,8808.82
207.32,7905.59
182.45,6976.77
31.11,1516.55
124.12,4881.13
73.45,3076.96
230.38,8429.93
68.41,2934.12
92.93,3938.33
143.7,5532.89
87.94,3418.48
76.17,3168.98
161.8,6041.69
49.56,2321.12
42.8,2050.38
111.89,4399.2
188.55,7066.0
152.06,5800.79
123.03,4806.98
154.47,5829.06
110.4,4225.2
235.95,8872.2
42.08,1934.23
178.15,6751.82
226.08,8441.4
206.85,7772.11
70.49,2849.73
95.1,3661.05
187.75,7012.4
48.54,2238.45
208.61,7728.54
188.16,7050.09
190.51,7380.7
52.05,2137.32
187.91,7001.25
179.56,6974.26
212.8,7943.64
39.15,1799.69
35.08,1844.83
112.06,4427.68
62.73,2660.84
152.84,5868.8
231.82,8547.78
116.13,4462.64
215.89,8044.76
30.05,1450.76
67.07,2848.63
36.69,1819.7
102.19,4162.04
229.8,8655.85
51.33,2255.96
163.41,6269.3
129.33,5075.77
236.46,8808.99
56.95,2445.45
76.65,3079.81
36.5,1827.67
125.47,4720.62
91.12,3662.53
221.38,7992.91
163.09,6074.4
165.1,6190.79
147.02,5755.38
50.21,2326.06
127.9,4921.25
249.89,9319.13
213.75,8070.03
226.56,8413.57
211.11,7750.41
52.67,2322.63
80.04,3291.56
30.69,1450.79
96.77,3923.73
53.89,2414.26
134.01,5235.01
178.97,6791.77
222.39,8356.68
194.83,7301.04
236.49,8797.29
41.86,1925.24
32.68,1585.33
175.49,6776.13
93.66,3573.64
85.77,3589.63
102.8,4035.78
89.36,3552.43
142.52,5514.22
126.83,4790.18
142.73,5414.1
178.0,6644.98
115.17,4508.77
85.29,3404.66
66.56,2989.86
106.88,4420.65
193.2,7059.71
196.48,7431.06
176.72,6771.04
81.49,3406.32
159.38,6012.45
155.55,5919.9
136.54,5204.02
151.0,5742.81
138.19,5215.79
154.4,5892.54
187.41,6909.12
54.12,2374.12
194.92,7197.26
59.89,2617.0
44.66,1995.09
244.74,9094.87
240.54,9026.99
43.3,2174.31
127.52,4710.25
70.97,2900.67
136.78,5256.85
212.64,7988.4
239.13,8704.68
169.54,6335.54
107.86,4288.11
162.73,6204.1
98.64,3990.17
230.16,8600.01
221.49,8285.94
152.81,5867.75
101.46,4056.53
94.55,3875.58
37.35,1583.39
209.48,7986.25
129.08,4797.5
101.53,3945.61
133.64,5154.87
210.12,7921.54
57.42,2210.0
218.68,8151.14
227.45,8540.06
238.28,8939.1
117.45,4540.92
77.77,3191.9
